//DATASET,
//created,Wed, 25 Apr 2018 21:19:06 GMT

//TRACE,Waveform,Input 1 
//SampledBand
#Time,"Electrical Signal"
#(ns),(a.u.)
30.7075,0.00765290627916443
30.71,0.00618254897601897
30.7125,0.0051171827745244
30.715,0.00453988413430889
30.7175,0.00445489846014882
30.72,0.00482454342885866
30.7225,0.00560548687643918
30.725,0.00674552512470611
30.7275,0.00816916931134664
30.73,0.00982173892390622
30.7325,0.0116810692134981
30.735,0.0137473415709965
30.7375,0.0160125317814427
30.74,0.0184364947701459
30.7425,0.0209069300178502
30.745,0.0232092285759639
30.7475,0.0250788825160027
30.75,0.0262849368868612
30.7525,0.0267321523662628
30.755,0.0265392372688592
30.7575,0.02599698122767
30.76,0.0255359047225336
30.7625,0.0256900561279725
30.765,0.0269798841676995
30.7675,0.0298090471670842
30.77,0.0343958088254359
30.7725,0.0407915983398319
30.775,0.0488518204463438
30.7775,0.0580921208117087
30.78,0.0677086691963078
30.7825,0.0766941140580934
30.785,0.083953599875606
30.7875,0.0886631893276352
30.79,0.090626411592402
30.7925,0.0902965670435498
30.795,0.0885027901289464
30.7975,0.0859998724727238
30.8,0.0832371067327108
30.8025,0.0804962926431714
30.805,0.0780934306097246
30.8075,0.0762807048685665
30.81,0.0751193842947174
30.8125,0.0745235123063095
30.815,0.074235264167314
30.8175,0.0739113689061277
30.82,0.073230056183083
30.8225,0.071971426368223
30.825,0.0701369018157715
30.8275,0.0679894163053684
30.83,0.0658612890440729
30.8325,0.0640183074209655
30.835,0.0626049677505203
30.8375,0.0616675848411911
30.84,0.0611646640247907
30.8425,0.0610048264507776
30.845,0.0610577350452468
30.8475,0.0611773676384311
30.85,0.061284749896959
30.8525,0.0613697392590041
30.855,0.0614253440962886
30.8575,0.0614671509127088
30.86,0.0615218707949734
30.8625,0.0616022910837914
30.865,0.0617108428783725
30.8675,0.0618399661425989
30.87,0.0619535471072906
30.8725,0.0620129800531226
30.875,0.0619700902021553
30.8775,0.0618128798861885
30.88,0.0615739120760984
30.8825,0.0612957555802238
30.885,0.0610194297257277
30.8875,0.0608301020050151
30.89,0.0608201666340723
30.8925,0.0610513970903146
30.895,0.0614423383127372
30.8975,0.0617306588056715
30.9,0.06169742595424
30.9025,0.0614133596423783
30.905,0.061247918547978
30.9075,0.0616164969383954
30.91,0.0627256475203134
30.9125,0.0643869239922964
30.915,0.0660176833664116
30.9175,0.066865334567139
30.92,0.0662570986149918
30.9225,0.0637952911178433
30.925,0.0594197284890005
30.9275,0.0533795950792561
30.93,0.0461771889612153
30.9325,0.0384369540492654
30.935,0.030770324923619
30.9375,0.0236952606752045
30.94,0.0175865219721019
30.9425,0.0126370563033676
30.945,0.00886805351348914
30.9475,0.00619527673639067
30.95,0.00447967943516806
30.9525,0.00355196978148242
30.955,0.00327829922156413
30.9575,0.00354389165730577
30.96,0.00423658490396636
30.9625,0.00525133759608875
30.965,0.00650351205005267
30.9675,0.00792405111377796
30.97,0.00946063075596491
30.9725,0.0111253259041073
30.975,0.0129887228304662
30.9775,0.0151154180822025
30.98,0.0174840741110919
30.9825,0.0199427905602242
30.985,0.0222337751444592
30.9875,0.0240827150538836
30.99,0.025307792549125
30.9925,0.0258802807138947
30.995,0.0259728990507248
30.9975,0.0259226426497963
31,0.0261547470168271
31.0025,0.0271440418161358
31.005,0.0293150939940421
31.0075,0.0329938414830968
31.01,0.0383827263848722
31.0125,0.0454813535089302
31.015,0.0540160476682783
31.0175,0.063422324832457
31.02,0.0727617255646607
31.0225,0.0809704585127591
31.025,0.0871326619218608
31.0275,0.0908002547390074
31.03,0.0920499674918968
31.0325,0.0913550575917281
31.035,0.0892658168644187
31.0375,0.0862898710755486
31.04,0.0828990792372954
31.0425,0.0795015551183518
31.045,0.0764635689075694
31.0475,0.0740718857159912
31.05,0.0724992639499141
31.0525,0.0718017479609654
31.055,0.0718336543747537
31.0575,0.0721816534615907
31.06,0.0723181553604471
31.0625,0.0718389831877579
31.065,0.0706388743038027
31.0675,0.0689370462333547
31.07,0.0672156863615867
31.0725,0.065998816518303
31.075,0.0655843714331337
31.0775,0.0659797196905395
31.08,0.0669754821379795
31.0825,0.0682514085686421
31.085,0.0694633526424128
31.0875,0.0703834951215191
31.09,0.0709636549159565
31.0925,0.0713552922301526
31.095,0.0717457779356869
31.0975,0.072195170661512
31.1,0.0726955972261609
31.1025,0.0733957809962982
31.105,0.0746828087034147
31.1075,0.0769314281504812
31.11,0.0801910608991719
31.1125,0.0839872704502019
31.115,0.0874517494733436
31.1175,0.08960048329782
31.12,0.0896069528377504
31.1225,0.0870039445686894
31.125,0.0817574754607163
31.1275,0.0742153906423545
31.13,0.0650072557977526
31.1325,0.0549117850687732
31.135,0.0447028934927003
31.1375,0.0350446980222433
31.14,0.0264359063082555
31.1425,0.0191809555520771
31.145,0.0133988521348125
31.1475,0.00908316923800772
31.15,0.00614879010560305
31.1525,0.00444433357240684
31.155,0.00375646147828389
31.1575,0.00383880220050674
31.16,0.00448205588491135
31.1625,0.00554827452231252
31.165,0.00692707273798283
31.1675,0.00852908587221889
31.17,0.0102840466124897
31.1725,0.0121540053533066
31.175,0.0141380940533599
31.1775,0.0162507858240553
31.18,0.0184924104327666
31.1825,0.020824274442848
31.185,0.0231338226367299
31.1875,0.0252540642887344
31.19,0.0269821511702515
31.1925,0.0281333263374927
31.195,0.0285905256694295
31.1975,0.0283028314883856
31.2,0.0272952445977199
31.2025,0.0256884957639778
31.205,0.0236504191516498
31.2075,0.0213633090607625
31.21,0.0189800677092121
31.2125,0.016630586431973
31.215,0.0144012637291438
31.2175,0.0123301509223061
31.22,0.0104289478984995
31.2225,0.00870114927461451
31.225,0.00714944651626447
31.2275,0.00579349908129264
31.23,0.00470255147982969
31.2325,0.00399558243269604
31.235,0.00380644498037738
31.2375,0.00426913540293399
31.24,0.00551832125888622
31.2425,0.00771826317475904
31.245,0.0110621119608173
31.2475,0.0157601551009495
31.25,0.0219820497928909
31.2525,0.0297918417610397
31.255,0.0390484380852932
31.2575,0.049311930153917
31.26,0.0598300634179931
31.2625,0.0695529826454837
31.265,0.0774948349435131
31.2675,0.0831031935502987
31.27,0.0864192742756117
31.2725,0.0879542545188287
31.275,0.0883237196191503
31.2775,0.0880037774232826
31.28,0.0873042788330912
31.2825,0.0864636934741194
31.285,0.0857017852786287
31.2875,0.0851088554355055
31.29,0.0846202495869769
31.2925,0.084179135463927
31.295,0.0838131184720195
31.2975,0.0835456517463337
31.3,0.0833722956454263
31.3025,0.0832427318107359
31.305,0.0830640066658029
31.3075,0.0827922847103356
31.31,0.0824855315546852
31.3125,0.0822609275573969
31.315,0.0821933130095746
31.3175,0.0823073737348943
31.32,0.0825880349818394
31.3225,0.0829784105251914
31.325,0.0833936356536707
31.3275,0.0837457102764625
31.33,0.0839640442316687
31.3325,0.0840592538888032
31.335,0.084081086722646
31.3375,0.0840724714613793
31.34,0.0840811966849292
31.3425,0.0841175768219155
31.345,0.0841512241608476
31.3475,0.0841863010006669
31.35,0.0842618659927474
31.3525,0.0843422497215104
31.355,0.0843544304134018
31.3575,0.0842478320279563
31.36,0.0841199026701566
31.3625,0.0840862982502774
31.365,0.0841309223949944
31.3675,0.084215939702963
31.37,0.0843035337913931
31.3725,0.0843884493377313
31.375,0.0844426771101685
31.3775,0.0844567177236575
31.38,0.0844622318971713
31.3825,0.084486180657398
31.385,0.0845038732250552
31.3875,0.0844484788853119
31.39,0.0841994273186739
31.3925,0.0836045016060896
31.395,0.08255632580369
31.3975,0.0810731671664288
31.4,0.0793117502853945
31.4025,0.0774771143597054
31.405,0.0757804428684426
31.4075,0.0744539554893647
31.41,0.0736549075549131
31.4125,0.0733728840213617
31.415,0.0734498748753279
31.4175,0.0735748762203877
31.42,0.0733901556030918
31.4225,0.072648946789348
31.425,0.0712922742914244
31.4275,0.0694718438710361
31.43,0.0674727227011063
31.4325,0.0656328020536849
31.435,0.0641523361028775
31.4375,0.0630714478582837
31.44,0.0623201254441184
31.4425,0.0618432295921613
31.445,0.0615715441312325
31.4475,0.0614277826561047
31.45,0.0614035593512589
31.4525,0.0614917687909483
31.455,0.0616753731662121
31.4575,0.061912369635618
31.46,0.0621269355633418
31.4625,0.062262199560801
31.465,0.0622805463968985
31.4675,0.0621501259328704
31.47,0.0618858775507104
31.4725,0.061525148883924
31.475,0.061107554639198
31.4775,0.0607244981523773
31.48,0.0604845923286109
31.4825,0.0604145992608222
31.485,0.0605143544657532
31.4875,0.0607841433244616
31.49,0.0611952735752468
31.4925,0.0616553291576245
31.495,0.0619563925140851
31.4975,0.0618911513850164
31.5,0.0614685513474156
31.5025,0.0609883133745116
31.505,0.0609551220094354
31.5075,0.0617697191098368
31.51,0.0634762574724006
31.5125,0.06570978644174
31.515,0.0677964419664912
31.5175,0.068961425285216
31.52,0.0685474619756342
31.5225,0.0661907032136417
31.525,0.0619073818399771
31.5275,0.056072086343365
31.53,0.0492962924790963
31.5325,0.0422904514941242
31.535,0.0357769665088791
31.5375,0.0303619737019449
31.54,0.0264342895677084
31.5425,0.0241352008049557
31.545,0.0233447859226819
31.5475,0.0237457214029679
31.55,0.0248516469408968
31.5525,0.026117784657916
31.555,0.0271221439542294
31.5575,0.0275875478103907
31.56,0.0273723705036589
31.5625,0.0264867644304424
31.565,0.0250345240265055
31.5675,0.0231544514603595
31.57,0.0210034417764273
31.5725,0.018739723604347
31.575,0.0164818582529301
31.5775,0.0142813313501772
31.58,0.01215406977202
31.5825,0.0101251952491331
31.585,0.00824398244324401
31.5875,0.00657448146688194
31.59,0.00520611936628697
31.5925,0.00426985855919328
31.595,0.00388522312147533
31.5975,0.00414511169556561
31.6,0.00517131351526178
31.6025,0.00712123683093718
31.605,0.010118913079259
31.6075,0.0142833773749065
31.61,0.0198598043316549
31.6125,0.0271244340347056
31.615,0.0361249538442733
31.6175,0.0463679989360949
31.62,0.0570172235369104
31.6225,0.0672622653739297
31.625,0.0764053765017916
31.6275,0.0839604040054871
31.63,0.0896954997914039
31.6325,0.0936131276317789
31.635,0.0956770698726341
31.6375,0.0956222832893685
31.64,0.0931207506023867
31.6425,0.0881041773439372
31.645,0.0808582215213515
31.6475,0.071937560583313
31.65,0.0620068264091428
31.6525,0.0517434700083218
31.655,0.0417569538212793
31.6575,0.0325465616745345
31.66,0.0244774997821881
31.6625,0.0177700604257447
31.665,0.0124958512883573
31.6675,0.00858980429476802
31.67,0.00587903283759557
31.6725,0.0041589361549152
31.675,0.00323431840890873
31.6775,0.00295649683359236
31.68,0.00328252896038676
31.6825,0.0042689696163968
31.685,0.00601070049202059
31.6875,0.00868957581927965
31.69,0.0125804417865511
31.6925,0.0179021779562067
31.695,0.0246016206990002
31.6975,0.0323007526515302
31.7,0.0404747610809773
31.7025,0.048593953339433
31.705,0.0561485438010295
31.7075,0.0625803901499426
31.71,0.06745770300327
31.7125,0.0705903598184896
31.715,0.0718633257806227
31.7175,0.0711333124430494
31.72,0.0683248076161425
31.7225,0.0635635950924155
31.725,0.0571922549622731
31.7275,0.0497052763602228
31.73,0.0416683846738639
31.7325,0.0336646795157539
31.735,0.0262102233830613
31.7375,0.0196888228571391
31.74,0.0143287702658887
31.7425,0.0101880198864355
31.745,0.00716883476464626
31.7475,0.0050845862240357
31.75,0.00374863818438601
31.7525,0.00305862280649888
31.755,0.00299041733425014
31.7575,0.00359192445725667
31.76,0.00500415281117347
31.7625,0.00738265315247624
31.765,0.0109126193586453
31.7675,0.0157961458696982
31.77,0.022188591924575
31.7725,0.0301250075234678
31.775,0.0394515830602397
31.7775,0.0497572993995612
31.78,0.0603039375875485
31.7825,0.070098744819828
31.785,0.0781343796159499
31.7875,0.0837757774188508
31.79,0.0869319028751156
31.7925,0.0879607850730895
31.795,0.0873504255630554
31.7975,0.0855509100368188
31.8,0.0830062819891073
31.8025,0.0801927629521273
31.805,0.07754041092755
31.8075,0.0753507392611743
31.81,0.0737366931305941
31.8125,0.0726867980829609
31.815,0.0721527404485193
31.8175,0.0719105182026167
31.82,0.0715674289512529
31.8225,0.0707613718120834
31.825,0.0693968403219952
31.8275,0.0677237308185863
31.83,0.0661952606946268
31.8325,0.0653012372167733
31.835,0.0653156847125817
31.8375,0.0661777872902402
31.84,0.0676392084132591
31.8425,0.0693112732490637
31.845,0.0707894742222565
31.8475,0.0718311980461484
31.85,0.0724880889576801
31.8525,0.0729285647627688
31.855,0.0732162876511392
31.8575,0.0733229559901702
31.86,0.0733669777549524
31.8625,0.0737523897215488
31.865,0.0750476678063217
31.8675,0.0776411534880837
31.87,0.0814508225565143
31.8725,0.0859284125333672
31.875,0.0901440722039516
31.8775,0.0930072057380361
31.88,0.0935924181265733
31.8825,0.0914117577306242
31.885,0.0864964702216678
31.8875,0.079283723444248
31.89,0.0705153995593762
31.8925,0.0610921449532698
31.895,0.051882623710206
31.8975,0.0436065989573076
31.9,0.0367800483660076
31.9025,0.0316628201885151
31.905,0.0282423965234553
31.9075,0.0263131376270327
31.91,0.0255565819448744
31.9125,0.0255862057922223
31.915,0.0260435767453322
31.9175,0.0266453426333051
31.92,0.0272298403006439
31.9225,0.0277190072375827
31.925,0.028079436119203
31.9275,0.0283294329659613
31.93,0.0284852192918505
31.9325,0.0285399109838378
31.935,0.0285146898365093
31.9375,0.0284098063654315
31.94,0.0282390875251357
31.9425,0.028049562975273
31.945,0.0278863487043208
31.9475,0.0277895003557161
31.95,0.0277559329679504
31.9525,0.0277579282204255
31.955,0.027770877925612
31.9575,0.0277942809793478
31.96,0.027841960555668
31.9625,0.027909052403785
31.965,0.0279784212862376
31.9675,0.0280337039118329
31.97,0.0280750300449371
31.9725,0.0280719709128971
31.975,0.028025674510678
31.9775,0.0279928924076455
31.98,0.0280215789522985
31.9825,0.0281408002655692
31.985,0.0283343339071698
31.9875,0.0285548251407654
31.99,0.0286984722820904
31.9925,0.0286248342614712
31.995,0.0282098494734516
31.9975,0.0273661195569135
32,0.0260722194542095
32.0025,0.0243858654614305
32.005,0.0224092141468405
32.0075,0.0202687538530123
32.01,0.0180759376904903
32.0125,0.0159042367854654
32.015,0.0137965750334933
32.0175,0.011777275802161
32.02,0.00988186460166774
32.0225,0.00815658572645926
32.025,0.00667159535806933
32.0275,0.00549707302529991
32.03,0.00465754003864714
32.0325,0.00411891858900613
32.035,0.00381521859823081
32.0375,0.00367276647841386
32.04,0.00362503512644256
32.0425,0.00362339915068326
32.045,0.00364429605196728
32.0475,0.00367771758030584
32.05,0.00370836553879136
32.0525,0.00372590476264159
32.055,0.00373255428613689
32.0575,0.00373599446351294
32.06,0.00374666628904053
32.0625,0.0037667895885448
32.065,0.00378957394450168
32.0675,0.00381230085844565
32.07,0.00382716101534285
32.0725,0.00383434699608941
32.075,0.00384077750278869
32.0775,0.00384844823164834
32.08,0.00386067576090846
32.0825,0.00387262488279427
32.085,0.00387555083683803
32.0875,0.00387186030913714
32.09,0.00386903289585424
32.0925,0.00386286965808868
32.095,0.00385224964771681
32.0975,0.00385144043556417
32.1,0.0038751178601879
32.1025,0.00391551201129084
32.105,0.0039486236301529
32.1075,0.00393397115398546
32.11,0.00383684132622807
32.1125,0.00366727131232849
32.115,0.00350122114468439
32.1175,0.00347234853968984
32.12,0.00374647568777119
32.1225,0.00453787486473543
32.125,0.00609237370382692
32.1275,0.00863747082522786
32.13,0.0123993969107743
32.1325,0.017613779158612
32.135,0.0243653243590734
32.1375,0.0324350238353657
32.14,0.0411902836482091
32.1425,0.0496458334794792
32.145,0.0567783098066408
32.1475,0.061909719449053
32.15,0.0650019063823301
32.1525,0.0665962122572142
32.155,0.0674068728442495
32.1575,0.0680075617184153
32.16,0.068690732439528
32.1625,0.0694537367833313
32.165,0.0701366423539094
32.1675,0.0706428763593712
32.17,0.0710427241910241
32.1725,0.0714855746203528
32.175,0.0720313332703249
32.1775,0.0725853384634369
32.18,0.0731607983356891
32.1825,0.0740985026740267
32.185,0.0759128016190138
32.1875,0.0789467232079609
32.19,0.0830929697366633
32.1925,0.0877438958757646
32.195,0.0919685221795861
32.1975,0.09473576787096
32.2,0.0952120109392664
32.2025,0.0929973675626251
32.205,0.088143597801975
32.2075,0.0810632548537601
32.21,0.072429385687519
32.2125,0.0630598871098508
32.215,0.0537969403039751
32.2175,0.0453906849578454
32.22,0.0383975397013575
32.2225,0.0331164050618867
32.225,0.0295513352089509
32.2275,0.0274214120075688
32.23,0.0262860840133853
32.2325,0.0256914918803771
32.235,0.0252925972415686
32.2375,0.0249631746782456
32.24,0.0248407941520642
32.2425,0.02517427002285
32.245,0.0262338444641587
32.2475,0.0283608471690037
32.25,0.0319719284063186
32.2525,0.0373724843157075
32.255,0.044481415572726
32.2575,0.0528811489606499
32.26,0.0620686166376391
32.2625,0.0715336462752639
32.265,0.0806094667517787
32.2675,0.0885783429950362
32.27,0.094863579668506
32.2725,0.0991417058876782
32.275,0.101297430317934
32.2775,0.101228076080321
32.28,0.0987646274654202
32.2825,0.0938533256507999
32.285,0.0867836837012717
32.2875,0.0781706269571347
32.29,0.0687571687011773
32.2925,0.0592736067169065
32.295,0.050373737848262
32.2975,0.0425889233239226
32.3,0.036262325143539
32.3025,0.0315518747661433
32.305,0.028420289539802
32.3075,0.0266615774381769
32.31,0.0259457072217449
32.3125,0.0259215817544902
32.315,0.0262863364858851
32.3175,0.0267911002137078
32.32,0.0272774998711044
32.3225,0.0276811638833014
32.325,0.0280010355248977
32.3275,0.0282309613285931
32.33,0.0283449201377626
32.3325,0.0283624530802804
32.335,0.0283408798836999
32.3375,0.0283028151837003
32.34,0.0282668007174564
32.3425,0.0282413367424777
32.345,0.0282102332870562
32.3475,0.0280931376078755
32.35,0.0277756699796076
32.3525,0.0272046506634242
32.355,0.026463009586572
32.3575,0.0257749568006851
32.36,0.0254736952182104
32.3625,0.0259681068652637
32.365,0.0276624968466567
32.3675,0.0309267198605788
32.37,0.0361215417500774
32.3725,0.0433870344382009
32.375,0.0523513527078178
32.3775,0.0621786158124649
32.38,0.0718620594526737
32.3825,0.0805383288512135
32.385,0.0876039139393718
32.3875,0.0927739989473494
32.39,0.096065012439711
32.3925,0.0976828242136052
32.395,0.0977136044716677
32.3975,0.0959573105522049
32.4,0.0921183878552486
32.4025,0.0861213177700803
32.405,0.0782080996939628
32.4075,0.0688639397756471
32.41,0.0587205444913288
32.4125,0.0484631235905384
32.415,0.0386938725295712
32.4175,0.0298644063934842
32.42,0.0222588172472664
32.4225,0.01601333307731
32.425,0.0111450137895275
32.4275,0.00760551078484181
32.43,0.00529794754413176
32.4325,0.0040653686574872
32.435,0.00369910335349951
32.4375,0.00398977344731535
32.44,0.00476679525731113
32.4425,0.00589124831846503
32.445,0.00726082176861205
32.4475,0.0088354964233074
32.45,0.0106181384669712
32.4525,0.0126191187755648
32.455,0.0148213916053716
32.4575,0.0171485380184183
32.46,0.0195019874058101
32.4625,0.0218026017824832
32.465,0.0239628932291537
32.4675,0.0258683400360498
32.47,0.0273577085519555
32.4725,0.028303834063135
32.475,0.0286525511206694
32.4775,0.028400782943708
32.48,0.0275808658529461
32.4825,0.0262522922354016
32.485,0.0245262451388383
32.4875,0.02254350571636
32.49,0.0204301627802481
32.4925,0.0182879496240581
32.495,0.0161808022194155
32.4975,0.0141483292139591
32.5,0.0121969075337492
32.5025,0.0103406073570946
32.505,0.00861629174221853
32.5075,0.00707420639440602
32.51,0.00575731150745135
32.5125,0.00470243864876751
32.515,0.00394642938034387
32.5175,0.00356437970169963
32.52,0.00370025193062555
32.5225,0.00451007143872266
32.525,0.00612974552949047
32.5275,0.00874270110313132
32.53,0.0125839268518621
32.5325,0.0178463257912125
32.535,0.0244758410658299
32.5375,0.0321124461552719
32.54,0.0402752958909929
32.5425,0.0484577106520752
32.545,0.0560713363923299
32.5475,0.0625326985212993
32.55,0.0674301317267196
32.5525,0.07058112566207
32.555,0.0719312768477547
32.5575,0.0713443101036697
32.56,0.06869726336702
32.5625,0.0640623634120887
32.565,0.0577723144272099
32.5675,0.050342658154457
32.57,0.0423567130424769
32.5725,0.0343794980915366
32.575,0.0269058840067594
32.5775,0.0203168842519083
32.58,0.014854961078177
32.5825,0.0105961909729498
32.585,0.00745910507301199
32.5875,0.00527235143685387
32.59,0.00385231420371385
32.5925,0.00308203281603568
32.595,0.00294136385330905
32.5975,0.00350455961769502
32.6,0.00489339506957254
32.6025,0.00724372001578421
32.605,0.0107078851528716
32.6075,0.0154773750400092
32.61,0.0217521015931456
32.6125,0.029575559321969
32.615,0.03880538125485
32.6175,0.0490202749418221
32.62,0.0594518981418424
32.6225,0.0690982326957626
32.625,0.0770091461354
32.6275,0.0826136867015385
32.63,0.0858667351421333
32.6325,0.0871610040148823
32.635,0.0869644499458117
32.6375,0.0856413321543725
32.64,0.0835648172832858
32.6425,0.0811746066536418
32.645,0.0788587048789634
32.6475,0.0768375976823452
32.65,0.0752612864233616
32.6525,0.0742400405504522
32.655,0.0736941114442731
32.6575,0.0732523502772975
32.66,0.0724806114454505
32.6625,0.0712079475495487
32.665,0.0696860878656436
32.6675,0.0684857915861497
32.67,0.0682236680031176
32.6725,0.0691563353765792
32.675,0.070924202930165
32.6775,0.0726846661357868
32.68,0.0734576434902224
32.6825,0.0724908584027913
32.685,0.0694478934992599
32.6875,0.0644305719013963
32.69,0.0578931319462466
32.6925,0.0505311921071687
32.695,0.0431333212312604
32.6975,0.0364390203212063
32.7,0.0310166179719727
32.7025,0.0271662360382298
32.705,0.0249021748401823
32.7075,0.0239942156388007
32.71,0.0240478865660927
32.7125,0.0246637543554649
32.715,0.0255037308765736
32.7175,0.0263434694858284
32.72,0.0270683867513749
32.7225,0.0276471311102211
32.725,0.0280861509836052
32.7275,0.0283751775281782
32.73,0.0285212657421832
32.7325,0.0285596958554748
32.735,0.0285430776386033
32.7375,0.0285130452166958
32.74,0.0285029517523813
32.7425,0.028542509517503
32.745,0.0286200528894622
32.7475,0.0286319326488947
32.75,0.0284122861664354
32.7525,0.0277979620883657
32.755,0.0267134735481533
32.7575,0.0252190952332153
32.76,0.0235566763371582
32.7625,0.0221184411944724
32.765,0.021372809546556
32.7675,0.0217993407939282
32.77,0.023788629292269
32.7725,0.0275621715543997
32.775,0.0331255224657194
32.7775,0.0401633033058558
32.78,0.0479337058332245
32.7825,0.0554060496926243
32.785,0.0615528329732751
32.7875,0.0657298604532433
32.79,0.0679142327450052
32.7925,0.0686680563305719
32.795,0.068793752158516
32.7975,0.0688895018771498
32.8,0.069196710834349
32.8025,0.0696688658596855
32.805,0.0702032741343207
32.8075,0.0707271124051082
32.81,0.0712162396270335
32.8125,0.0716347013883783
32.815,0.0720021439749538
32.8175,0.072391117279383
32.82,0.0728938165880942
32.8225,0.0736548006749884
32.825,0.0747714275031614
32.8275,0.0761896787026786
32.83,0.0776669796657328
32.8325,0.0788213181143737
32.835,0.0793293807848055
32.8375,0.0790899873805961
32.84,0.0782286126735454
32.8425,0.0770839441626451
32.845,0.0760473104944662
32.8475,0.0753470365146045
32.85,0.0750187455179821
32.8525,0.0749734176589049
32.855,0.0750675413555099
32.8575,0.0750864041314761
32.86,0.0747823683640183
32.8625,0.073967681657173
32.865,0.0725545125762495
32.8675,0.0706436238937097
32.87,0.0684844388099144
32.8725,0.0663909630924626
32.875,0.0646881936053072
32.8775,0.0635609648845108
32.88,0.0629383868028017
32.8825,0.0626614194507815
32.885,0.0625964569783446
32.8875,0.0625927744212427
32.89,0.0625228802903419
32.8925,0.0623891050770358
32.895,0.0622648711267819
32.8975,0.0621530178162712
32.9,0.0619327351384109
32.9025,0.0614804379556581
32.905,0.0608413307816362
32.9075,0.0602136993194936
32.91,0.0599208300445934
32.9125,0.0603081368046068
32.915,0.0615182155057414
32.9175,0.0634430446000388
32.92,0.0658131635071669
32.9225,0.0683224268589004
32.925,0.070614733985296
32.9275,0.0723864957941619
32.93,0.0735548753145227
32.9325,0.0742489046321556
32.935,0.0746013221288466
32.9375,0.0746825357482842
32.94,0.0746208165455583
32.9425,0.0747532262757333
32.945,0.0756044009888594
32.9475,0.0775873616975891
32.95,0.0806724285366074
32.9525,0.0843025637110185
32.955,0.0875713150008091
32.9575,0.0894584176888901
32.96,0.0891078844224953
32.9625,0.0860949497380682
32.965,0.0804676666588861
32.9675,0.0726690806348047
32.97,0.0633959935141427
32.9725,0.0534316381599695
32.975,0.0435100225312458
32.9775,0.0342273964234603
32.98,0.0259965102740555
32.9825,0.019067394177137
32.985,0.0135450645795568
32.9875,0.00941403277883211
32.99,0.00656005270667273
32.9925,0.00478152991283811
32.995,0.00381203840332826
32.9975,0.00338251348723536
33,0.00328261784510083
33.0025,0.00336271709420168
33.005,0.00350989537912625
33.0075,0.00364716458219863
33.01,0.0037332474757543
33.0125,0.00377131521558025
33.015,0.00379482880316
33.0175,0.00382529889821361
33.02,0.00385367796467548
33.0225,0.00385711848808796
33.025,0.00381934141436534
33.0275,0.0037484252935844
33.03,0.00368760321954231
33.0325,0.00372552714849746
33.035,0.00395127949155398
33.0375,0.00441389922516561
33.04,0.00512980396978395
33.0425,0.00610052778763932
33.045,0.00732468735387022
33.0475,0.00875918365697689
33.05,0.0103675648770411
33.0525,0.0121587010525474
33.055,0.0141598864358386
33.0575,0.0163719362684121
33.06,0.0187442895260514
33.0625,0.0211610647133828
33.065,0.0233927390730066
33.0675,0.0252005902465425
33.07,0.0264005441773125
33.0725,0.0269405796935379
33.075,0.0269430396516475
33.0775,0.0267035830747528
33.08,0.026665178402518
33.0825,0.0273145817122226
33.085,0.0290911127833048
33.0875,0.0323265411917323
33.09,0.0372689468873264
33.0925,0.0439576328276452
33.095,0.0521530397080947
33.0975,0.0613658371184151
33.1,0.0708029450736354
33.1025,0.0794287563163962
33.105,0.0861991807079838
33.1075,0.0904641793179068
33.11,0.0922176571395671
33.1125,0.0920845990756221
33.115,0.0909112805612688
33.1175,0.0893636394850426
33.12,0.0878356392697572
33.1225,0.0865214252790456
33.125,0.0854865626839832
33.1275,0.0846858373235674
33.13,0.0840930751957403
33.1325,0.0837227248780452
33.135,0.0835872373502887
33.1375,0.0836449467638444
33.14,0.0838884193975584
33.1425,0.0842975756361976
33.145,0.084750839457181
33.1475,0.0850538635831032
33.15,0.0850037061963378
33.1525,0.0844878301066897
33.155,0.083504535588049
33.1575,0.0821383835433638
33.16,0.0805169418154837
33.1625,0.078824708388314
33.165,0.0772459313266589
33.1675,0.0759849457661165
33.17,0.0751538290740475
33.1725,0.0746759134703588
33.175,0.0743601407767128
33.1775,0.0739629202945976
33.18,0.0731631167419477
33.1825,0.0717000888835843
33.185,0.0696207468394857
33.1875,0.0673641856464682
33.19,0.0655210717911491
33.1925,0.064523367251143
33.195,0.0645074530863576
33.1975,0.0653080162517988
33.2,0.0666238346360053
33.2025,0.0680849158884659
33.205,0.0693538285520366
33.2075,0.070246316124301
33.21,0.0708042492113033
33.2125,0.0711854596182999
33.215,0.0715364298877088
33.2175,0.0719266854687483
33.22,0.0724525121530988
33.2225,0.0734330513820707
33.225,0.075275637860838
33.2275,0.0781987876912702
33.23,0.082049074384321
33.2325,0.0862810016868934
33.235,0.0900810932005923
33.2375,0.0925872345842964
33.24,0.0930834940533918
33.2425,0.0911490975995543
33.245,0.0867498893022517
33.2475,0.0802156985488847
33.25,0.0721186563331419
33.2525,0.0631829441400883
33.255,0.0541756399782361
33.2575,0.0458183614619417
33.26,0.0386938230988278
33.2625,0.033197897132067
33.265,0.0294622934094195
33.2675,0.0273692458997752
33.27,0.0265745382101291
33.2725,0.0265477571738271
33.275,0.0267470540285797
33.2775,0.0267557066872123
33.28,0.0263191870260609
33.2825,0.02534107801911
33.285,0.0238616169415538
33.2875,0.0219906417405315
33.29,0.0198752211126436
33.2925,0.017655866153729
33.295,0.0154423087673878
33.2975,0.0133029360315863
33.3,0.0112894948104949
