//DATASET,
//created,Wed, 25 Apr 2018 21:18:42 GMT

//TRACE,Waveform,Input 1 
//SampledBand
#Time,Power
#(ns),(µW)
40.2,192.265083070134
40.2025,260.728444961183
40.205,302.122346509413
40.2075,318.174413649117
40.21,321.547672049858
40.2125,321.932116141471
40.215,322.39267495147
40.2175,322.116093462913
40.22,322.640327258973
40.2225,323.113538528869
40.225,322.108994109033
40.2275,322.651435136293
40.23,319.989413902706
40.2325,310.125582170312
40.235,281.786225817641
40.2375,226.109392237378
40.24,154.039260048387
40.2425,94.9776028384159
40.245,62.299780691106
40.2475,49.3222607568863
40.25,45.6279057789384
40.2525,44.5832606241195
40.255,44.5366861562372
40.2575,44.6327046056007
40.26,44.6802373438881
40.2625,44.6147042097865
40.265,44.8616386824615
40.2675,45.7902354384506
40.27,51.6495163958984
40.2725,76.0325115436356
40.275,156.732668151942
40.2775,351.886920951859
40.28,630.806852575134
40.2825,841.79402322299
40.285,932.597937366748
40.2875,960.139809157536
40.29,966.911579909413
40.2925,968.205660905589
40.295,968.385438186551
40.2975,968.40360583116
40.3,968.402791556736
40.3025,968.379329807898
40.305,968.13722039971
40.3075,966.484537717175
40.31,958.716095980936
40.3125,930.394989188894
40.315,851.652666644506
40.3175,700.853793468058
40.32,524.710430171423
40.3225,401.688207164574
40.325,344.960461552968
40.3275,327.715612264718
40.33,323.491438282274
40.3325,322.544404234394
40.335,321.974911206163
40.3375,322.524438156403
40.34,322.990389594007
40.3425,322.627884234455
40.345,322.348833067423
40.3475,320.18474035368
40.35,310.489143242048
40.3525,283.562824568245
40.355,228.320918205906
40.3575,156.948756779021
40.36,96.5562715768771
40.3625,63.2678291524676
40.365,49.6131227752572
40.3675,45.6700766629487
40.37,44.4731141101786
40.3725,44.4350330924055
40.375,44.6154200308501
40.3775,44.5524842191831
40.38,44.507968477738
40.3825,44.3864355774307
40.385,44.5953522519758
40.3875,44.9543264590132
40.39,47.2402777684107
40.3925,55.5504786019096
40.395,79.672799548069
40.3975,130.486482686187
40.4,203.189091295996
40.4025,269.115797285013
40.405,305.755673733584
40.4075,319.227538702277
40.41,322.210900683936
40.4125,322.73037986561
40.415,322.820893453918
40.4175,322.598681776903
40.42,322.557231488321
40.4225,322.657838630065
40.425,322.979569222218
40.4275,322.289754715186
40.43,322.701315008346
40.4325,322.019752453244
40.435,322.485883049113
40.4375,322.617259371904
40.44,322.669397485335
40.4425,322.49691570132
40.445,322.346189607596
40.4475,322.574892516765
40.45,322.578737563668
40.4525,322.808494237689
40.455,322.487720538347
40.4575,322.772258439691
40.46,322.78460499056
40.4625,322.643476755343
40.465,322.447378383695
40.4675,321.559712179156
40.47,320.361329019445
40.4725,318.538594010585
40.475,327.381251132
40.4775,367.755542348449
40.48,452.508091820433
40.4825,560.461792694113
40.485,644.441234927067
40.4875,686.780473429457
40.49,701.216856658748
40.4925,704.62574596017
40.495,705.458782952635
40.4975,705.115602083816
40.5,705.40769821069
40.5025,705.203297451828
40.505,705.497142582528
40.5075,705.749173975515
40.51,708.953751510887
40.5125,721.907158537693
40.515,758.01611728811
40.5175,821.198700866063
40.52,890.033232855303
40.5225,937.180109688903
40.525,958.840884922609
40.5275,966.154363279956
40.53,968.017309506865
40.5325,968.355834295433
40.535,968.400370924462
40.5375,968.404369564168
40.54,968.403979940961
40.5425,968.394060905791
40.545,968.289040535233
40.5475,967.480829112971
40.55,963.16902120654
40.5525,945.910875570952
40.555,891.049284860863
40.5575,764.472405350904
40.56,583.438868714501
40.5625,433.664741126013
40.565,355.777709980515
40.5675,329.008717605469
40.57,323.560857196157
40.5725,323.050895682852
40.575,322.819643883753
40.5775,323.17782468792
40.58,322.590550633193
40.5825,322.739782022893
40.585,323.288897146955
40.5875,323.631861999462
40.59,328.954139910376
40.5925,352.424860577553
40.595,423.004546724563
40.5975,564.670992358977
40.6,744.407980631682
40.6025,878.754797186771
40.605,941.06023315297
40.6075,961.721071547063
40.61,967.161755555102
40.6125,968.236601049616
40.615,968.389299606548
40.6175,968.403708296557
40.62,968.404632791568
40.6225,968.404736414214
40.625,968.404730539527
40.6275,968.404730491633
40.63,968.404730632754
40.6325,968.404730627402
40.635,968.404730629944
40.6375,968.404730628527
40.64,968.404730623959
40.6425,968.40473062786
40.645,968.404730629143
40.6475,968.404730629508
40.65,968.404730623096
40.6525,968.404730632377
40.655,968.404730229082
40.6575,968.404728742516
40.66,968.404687698018
40.6625,968.404324118078
40.665,968.397989965947
40.6675,968.328620334845
40.67,967.841862696686
40.6725,965.383726538278
40.675,956.428362334528
40.6775,931.787973389318
40.68,881.720241866931
40.6825,812.94597542044
40.685,753.171344369111
40.6875,720.224917174747
40.69,708.665046590999
40.6925,705.661958709837
40.695,705.38764366917
40.6975,705.289382001121
40.7,705.47726019808
40.7025,705.178902706304
40.705,705.465668125666
40.7075,704.992803458361
40.71,705.421809216712
40.7125,705.509075724723
40.715,705.350136400914
40.7175,705.459634707527
40.72,705.42636017004
40.7225,705.231670612067
40.725,705.167757569701
40.7275,704.957959140814
40.73,705.325200796059
40.7325,705.2287351891
40.735,705.355392062548
40.7375,705.3099201236
40.74,705.211589300857
40.7425,705.111827970909
40.745,705.312166947572
40.7475,705.187520898165
40.75,705.483204441072
40.7525,705.311306015099
40.755,705.371971912803
40.7575,705.271114175253
40.76,705.496867294047
40.7625,705.450064353548
40.765,705.344413336349
40.7675,705.357469724729
40.77,705.40388873308
40.7725,705.475872311798
40.775,705.02737883356
40.7775,705.031585828304
40.78,705.339721743749
40.7825,705.345799760677
40.785,705.395417990812
40.7875,706.091939741997
40.79,709.102753629105
40.7925,721.935789158063
40.795,758.185286156972
40.7975,821.324073159617
40.8,890.309075764846
40.8025,937.325450051399
40.805,958.870916079828
40.8075,966.17724696474
40.81,968.020002236036
40.8125,968.357774470493
40.815,968.4008637865
40.8175,968.40457782741
40.82,968.404533788599
40.8225,968.401654700566
40.825,968.361220728971
40.8275,967.963398926787
40.83,965.404461846822
40.8325,953.587945928263
40.835,911.960047472474
40.8375,803.450132051887
40.84,627.006692180092
40.8425,461.396960229837
40.845,368.505253609028
40.8475,333.627204712516
40.85,324.521742259876
40.8525,322.886252222285
40.855,322.407149378146
40.8575,323.033633517381
40.86,322.830899193159
40.8625,322.622871119049
40.865,322.105448348693
40.8675,322.486908215169
40.87,323.00482960133
40.8725,322.551540333128
40.875,322.594770470073
40.8775,322.400646153484
40.88,322.704070168061
40.8825,322.365667244203
40.885,322.471058179341
40.8875,322.597171025566
40.89,322.751925684666
40.8925,322.886203188563
40.895,322.482946213875
40.8975,322.279916529644
40.9,322.773604114978
40.9025,322.497045777961
40.905,322.622658734288
40.9075,322.121800671804
40.91,319.59596415567
40.9125,307.677460287282
40.915,273.861966559172
40.9175,212.225618096889
40.92,139.657363387539
40.9225,85.6729095846132
40.925,58.1486147678733
40.9275,48.1230292877599
40.93,45.3498817237588
40.9325,44.4088041002656
40.935,44.4168438311097
40.9375,44.6977016945381
40.94,44.598321444044
40.9425,44.712600818521
40.945,44.5466774692942
40.9475,44.2913814753056
40.95,44.4960068426873
40.9525,44.4692480091072
40.955,44.7725469897128
40.9575,44.7267494578632
40.96,44.5753547854339
40.9625,44.4357961071582
40.965,44.2858076899564
40.9675,44.6928074069741
40.97,44.6149237205055
40.9725,44.3155194938176
40.975,44.4042316912365
40.9775,44.5634593242068
40.98,44.8149887051363
40.9825,44.5355829661998
40.985,44.4564392335867
40.9875,44.6386656234674
40.99,44.6208976083926
40.9925,44.373930873887
40.995,44.7651850727124
40.9975,44.4992312934705
41,44.3838613298976
41.0025,44.4560863167997
41.005,44.5582818239208
41.0075,44.4168743331731
41.01,44.5023923677242
41.0125,44.6926825576465
41.015,44.4000878427418
41.0175,44.5395217807597
41.02,44.775981435685
41.0225,44.6198108387715
41.025,45.2592218226518
41.0275,46.7327441205972
41.03,56.8512742679069
41.0325,96.1442775788955
41.035,216.229969112819
41.0375,460.777070000941
41.04,734.995581645729
41.0425,894.329936568819
41.045,950.289102550293
41.0475,964.876588943887
41.05,967.89761145218
41.0525,968.354471543101
41.055,968.401768375123
41.0575,968.404421231854
41.06,968.403863138111
41.0625,968.39249976004
41.065,968.260955857239
41.0675,967.240488048454
41.07,961.430656062572
41.0725,936.1561283568
41.075,847.345502250745
41.0775,630.129376612268
41.08,340.001335065052
41.0825,144.471565840863
41.085,70.1029394129162
41.0875,49.8774652361437
41.09,45.3180508043198
41.0925,44.8313638948949
41.095,44.5977674655785
41.0975,44.6073270773216
41.1,44.7484100669086
41.1025,44.3228560693203
41.105,44.5149554263838
41.1075,44.8686843028202
41.11,47.6644763502286
41.1125,59.5641608105773
41.115,100.327528528093
41.1175,205.572992437689
41.12,380.120021303127
41.1225,549.602816347852
41.125,651.045297493112
41.1275,691.309108642993
41.13,702.788186303041
41.1325,704.824451203086
41.135,705.126942800519
41.1375,705.428797921806
41.14,705.451233287688
41.1425,705.582575438141
41.145,705.112102633516
41.1475,702.844867855152
41.15,692.145043239385
41.1525,653.295028406725
41.155,554.375236689995
41.1575,384.764226374876
41.16,209.239655070258
41.1625,102.331816798234
41.165,60.2087486441494
41.1675,47.5163340734115
41.17,45.2009451801961
41.1725,44.579697670787
41.175,44.4844380082408
41.1775,44.6847920527198
41.18,44.5055491878221
41.1825,44.7126497683057
41.185,44.6025755102971
41.1875,44.559407997847
41.19,44.4607069718043
41.1925,44.7470355441783
41.195,44.3945825311441
41.1975,44.570039911625
41.2,44.6699263030715
41.2025,44.3072629548324
41.205,44.2690602810706
41.2075,44.4248223744355
41.21,44.3849604382144
41.2125,44.6585323595136
41.215,44.3566498114122
41.2175,44.4636149823826
41.22,44.5620282403662
41.2225,44.4691514831869
41.225,44.3666110539052
41.2275,44.9236723199796
41.23,46.4311987779125
41.2325,52.3973724942594
41.235,71.6491436780929
41.2375,115.452622459835
41.24,184.481265660016
41.2425,254.506923349061
41.245,298.309192514187
41.2475,316.511764956209
41.25,321.662475499686
41.2525,322.15022042356
41.255,322.331023116651
41.2575,322.653852992435
41.26,322.507222922773
41.2625,322.488071238697
41.265,323.189700775152
41.2675,322.519928238053
41.27,320.598515913687
41.2725,310.945346175795
41.275,282.366535708739
41.2775,227.221221745577
41.28,155.692267870956
41.2825,95.898988541611
41.285,63.06039591235
41.2875,49.4865913755399
41.29,45.569973259531
41.2925,44.5413113913754
41.295,44.4898014918656
41.2975,44.4481941243469
41.3,44.6433829352666
41.3025,44.6650620874304
41.305,44.6654740525132
41.3075,44.572419331308
41.31,44.3576904318205
41.3125,44.4934612300355
41.315,44.4500840609261
41.3175,44.6318412230558
41.32,44.6493420025312
41.3225,44.4844601832317
41.325,44.8094623008163
41.3275,44.7434426520524
41.33,44.4994739777316
41.3325,44.5802801988805
41.335,44.4832634670197
41.3375,44.5858028735411
41.34,44.5046005429344
41.3425,44.588491372965
41.345,44.5648588377166
41.3475,45.3549505479809
41.35,47.6191688147174
41.3525,56.6458473521782
41.355,82.3551995734625
41.3575,134.735185488255
41.36,207.458342200135
41.3625,270.908469376515
41.365,306.609563886365
41.3675,319.023522649884
41.37,321.992534150365
41.3725,322.343509960872
41.375,322.171588735093
41.3775,323.036909578752
41.38,322.321188278403
41.3825,322.545769699673
41.385,322.181689714366
41.3875,322.293090144198
41.39,322.357158195487
41.3925,322.535665522907
41.395,322.57271902117
41.3975,322.732138375784
41.4,322.656876048016
41.4025,322.64976189795
41.405,322.484780411627
41.4075,322.744585795181
41.41,322.811204452201
41.4125,322.689559619492
41.415,322.382103393157
41.4175,322.770124562531
41.42,322.493287189188
41.4225,322.725968892214
41.425,322.301868499124
41.4275,321.692351848823
41.43,317.044466406192
41.4325,299.619538590069
41.435,257.45755310741
41.4375,187.897553216552
41.44,117.313194501815
41.4425,72.1805425827246
41.445,52.5047273913556
41.4475,46.4448027038217
41.45,44.6684683923427
41.4525,44.6415338137838
41.455,44.4754611353577
41.4575,44.2868456988524
41.46,44.4502200421208
41.4625,44.5054800889055
41.465,44.7909820734045
41.4675,46.4065322162201
41.47,54.7619280881884
41.4725,87.8046443869915
41.475,192.130895273764
41.4775,420.240833327576
41.48,698.796667679916
41.4825,876.875175006379
41.485,944.60676639195
41.4875,963.353984052017
41.49,967.574289167447
41.4925,968.310165382085
41.495,968.397335245708
41.4975,968.404164368096
41.5,968.404713471399
41.5025,968.404730720609
41.505,968.404730082763
41.5075,968.404730625824
41.51,968.404730629845
41.5125,968.404730627992
41.515,968.40473062955
41.5175,968.404730628281
41.52,968.404730628789
41.5225,968.404730626528
41.525,968.404730626638
41.5275,968.404730627217
41.53,968.404730623277
41.5325,968.404729438578
41.535,968.404727178612
41.5375,968.404752739999
41.54,968.404252136509
41.5425,968.393270884782
41.545,968.275757308054
41.5475,967.334293033817
41.55,961.95553606015
41.5525,938.439371317535
41.555,854.870347124151
41.5575,646.584706450559
41.56,357.480063162272
41.5625,154.84329859569
41.565,73.6876843196756
41.5675,50.5310294686398
41.57,45.5746600157323
41.5725,44.8024485075613
41.575,44.478783185526
41.5775,44.5142130639488
41.58,44.7742804450498
41.5825,44.5710354469823
41.585,44.4902995126269
41.5875,44.8088477697279
41.59,46.2786718038903
41.5925,51.9103323671492
41.595,70.222963083002
41.5975,112.821213169187
41.6,180.108830822294
41.6025,250.801925724479
41.605,295.93264241901
41.6075,315.635684368338
41.61,321.222479788945
41.6125,322.389334114509
41.615,322.490522599647
41.6175,322.263208776928
41.62,322.120765359063
41.6225,322.066765180777
41.625,322.620794573754
41.6275,322.340550612393
41.63,322.008887172609
41.6325,323.121331524674
41.635,322.881072611641
41.6375,322.622568493935
41.64,323.09822757844
41.6425,322.454389474331
41.645,322.360095753179
41.6475,322.614242931626
41.65,322.687698778952
41.6525,322.776889156277
41.655,322.686565524821
41.6575,322.43660504691
41.66,322.64231223572
41.6625,322.769115603973
41.665,322.436142971588
41.6675,322.559514326713
41.67,322.554857147546
41.6725,322.220026210308
41.675,323.274537315649
41.6775,322.494904456676
41.68,322.692997497539
41.6825,322.865512813121
41.685,321.937844586109
41.6875,323.152228124292
41.69,322.262632683725
41.6925,322.295542949976
41.695,322.550888277081
41.6975,322.549761845656
41.7,322.978718407907
41.7025,322.908987632829
41.705,322.782586544521
41.7075,326.280978923949
41.71,340.219607838039
41.7125,387.824095758163
41.715,497.490499731161
41.7175,669.601489006331
41.72,831.622429523922
41.7225,922.806264479287
41.725,956.54780521047
41.7275,966.042034162367
41.73,968.062615913381
41.7325,968.370005050048
41.735,968.402673384696
41.7375,968.404496013178
41.74,968.404714405536
41.7425,968.403390387228
41.745,968.382555271607
41.7475,968.190638414616
41.75,966.955208527508
41.7525,961.445269868418
41.755,943.77999732563
41.7575,902.34946711071
41.76,836.196817355071
41.7625,769.424599442992
41.765,727.697012076752
41.7675,710.693407409505
41.77,706.211151117807
41.7725,705.242600828994
41.775,705.225635324526
41.7775,705.424648455876
41.78,705.147455645205
41.7825,705.359501032517
41.785,705.33307156516
41.7875,705.972600604601
41.79,710.212400195562
41.7925,726.209208862729
41.795,766.801821647689
41.7975,833.06602509745
41.8,900.46177433372
41.8025,942.971370444499
41.805,961.20006844279
41.8075,966.908532623621
41.81,968.182935266909
41.8125,968.381802729212
41.815,968.403405398112
41.8175,968.404668233171
41.82,968.404630305862
41.8225,968.403262108025
41.825,968.384080882348
41.8275,968.205109027117
41.83,967.043450639344
41.8325,961.890015635314
41.835,945.16837699453
41.8375,905.61088593051
41.84,841.052167396974
41.8425,774.198185699403
41.845,730.405141543396
41.8475,711.690662942873
41.85,706.417627569297
41.8525,705.309436286663
41.855,705.451940477806
41.8575,705.370885353808
41.86,705.263325754089
41.8625,705.154867113213
41.865,705.110657606354
41.8675,705.479947723888
41.87,705.308188884732
41.8725,705.093861806198
41.875,705.335514466697
41.8775,705.578365437916
41.88,705.247912107228
41.8825,705.377600622091
41.885,705.498238953738
41.8875,705.309004150324
41.89,705.241302098427
41.8925,705.366289052732
41.895,705.059444705081
41.8975,705.167402107822
41.9,705.127214117857
41.9025,705.427239186309
41.905,705.147962072462
41.9075,703.861205256902
41.91,697.219213295188
41.9125,673.988474974918
41.915,619.886500341444
41.9175,530.321912685822
41.92,432.23153982714
41.9225,363.593842451591
41.925,333.574494412213
41.9275,324.291253101322
41.93,322.673974302073
41.9325,322.993851767972
41.935,322.445318412855
41.9375,322.676009470217
41.94,322.913967779301
41.9425,322.608336835029
41.945,322.24375885581
41.9475,323.34406108213
41.95,327.777588624996
41.9525,346.512224944026
41.955,397.139263249699
41.9575,490.078819010681
41.96,595.66484362459
41.9625,668.914810752397
41.965,699.147554520547
41.9675,705.685637024489
41.97,705.778525441709
41.9725,705.495387308565
41.975,705.143167840427
41.9775,705.358374149439
41.98,705.478539106468
41.9825,705.051287472015
41.985,705.503160602068
41.9875,704.393417639139
41.99,700.979757770906
41.9925,685.751814343534
41.995,643.12500061781
41.9975,560.835774327059
42,459.894401545672
42.0025,380.004639509661
42.005,339.583713057163
42.0075,325.928524397103
42.01,323.053160150916
42.0125,322.532318434193
42.015,322.405095273069
42.0175,322.863199621828
42.02,322.632282129949
42.0225,322.402213115462
42.025,322.372379862478
42.0275,320.400317857133
42.03,312.378868531216
42.0325,286.667411999192
42.035,234.88687072238
42.0375,164.026230214646
42.04,101.122221501801
42.0425,65.1655748121554
42.045,50.4146988437896
42.0475,45.7878757994772
42.05,44.477510069167
42.0525,44.695894042295
42.055,44.5621881860465
42.0575,44.4982638290749
42.06,44.5216577112086
42.0625,44.5696398673369
42.065,44.3310282090815
42.0675,45.0491361949126
42.07,48.0246430257556
42.0725,61.0418699915348
42.075,105.546312120784
42.0775,217.652019168137
42.08,397.455813720063
42.0825,564.698301171983
42.085,658.232417272441
42.0875,694.132676437385
42.09,703.158824068156
42.0925,704.912642195428
42.095,705.236499651046
42.0975,705.217441477292
42.1,705.281307734014
42.1025,705.45383557044
42.105,705.37712620494
42.1075,705.382803975395
42.11,705.43500729398
42.1125,705.250040783772
42.115,705.197451803511
42.1175,705.201156140491
42.12,705.262768536513
42.1225,705.31132242411
42.125,705.085637140308
42.1275,705.175396851274
42.13,705.242981215698
42.1325,705.410216766997
42.135,705.49913731592
42.1375,705.297478416028
42.14,705.343030232399
42.1425,705.097011469741
42.145,705.189005317327
42.1475,703.882496855725
42.15,697.035865643225
42.1525,674.760083513246
42.155,620.947382808794
42.1575,531.222185738241
42.16,434.271361239146
42.1625,365.265872847625
42.165,333.643017801463
42.1675,324.328789453265
42.17,322.614814073732
42.1725,322.750338221304
42.175,322.617383544682
42.1775,322.279225593804
42.18,322.510986595304
42.1825,322.922979287768
42.185,322.888104610885
42.1875,325.301876028212
42.19,334.527432992065
42.1925,371.921691190659
42.195,467.75449592056
42.1975,634.468661339733
42.2,808.296905714333
42.2025,913.753016122093
42.205,954.095812130894
42.2075,965.516457551976
42.21,967.986920164069
42.2125,968.362291616051
42.215,968.402236635812
42.2175,968.404597780099
42.22,968.402856267092
42.2225,968.378803858595
42.225,968.134299545566
42.2275,966.425062020637
42.23,957.947417858247
42.2325,924.871745804568
42.235,821.651411996166
42.2375,601.082788356216
42.24,330.881697127639
42.2425,149.163710292754
42.245,74.5084158364554
42.2475,51.6070347875996
42.25,45.4751531282458
42.2525,44.6486711149104
42.255,44.6194873337087
42.2575,44.6130899689523
42.26,44.4542028456204
42.2625,44.4129093476806
42.265,44.4807222457784
42.2675,45.165367834936
42.27,49.4223966194861
42.2725,69.1289462510127
42.275,142.358524803534
42.2775,334.04562199166
42.28,622.966616578461
42.2825,842.772745583412
42.285,934.455910515776
42.2875,960.965261757185
42.29,967.125070518916
42.2925,968.247441689922
42.295,968.390203261457
42.2975,968.403905400286
42.3,968.404460698805
42.3025,968.399376553261
42.305,968.347895687637
42.3075,967.960380747015
42.31,965.907432434721
42.3125,958.042141140435
42.315,935.470208970372
42.3175,887.49333489551
42.32,818.535222245801
42.3225,756.518156150578
42.325,721.409276577838
42.3275,708.585362024238
42.33,705.73054746905
42.3325,705.365845960062
42.335,705.245613439693
42.3375,705.602039822565
42.34,705.579187575604
42.3425,705.243500943559
42.345,705.240029363064
42.3475,706.111007011303
42.35,709.236022877857
42.3525,724.231673029716
42.355,763.36239117745
42.3575,829.508814011557
42.36,898.004036137157
42.3625,941.956118898244
42.365,960.895552762608
42.3675,966.84271039389
42.37,968.175382502368
42.3725,968.381304047865
42.375,968.402867278648
42.3775,968.404574162612
42.38,968.403833620708
42.3825,968.389572121582
42.385,968.230668177032
42.3875,967.058902698367
42.39,960.813685934435
42.3925,935.101654574692
42.395,849.086062840431
42.3975,644.917603772462
42.4,365.762353747567
42.4025,163.869108873172
42.405,78.1684661170478
42.4075,52.3520891843375
42.41,46.0294346829359
42.4125,44.6588569195767
42.415,44.4983824018041
42.4175,44.5851609630186
42.42,44.5609694479714
42.4225,44.6506047824132
42.425,44.599745263236
42.4275,44.6208532085093
42.43,45.6415019411007
42.4325,50.7686244763012
42.435,67.2188401203375
42.4375,105.38776314162
42.44,169.826201714771
42.4425,240.962519218003
42.445,290.24295491619
42.4475,313.331874048958
42.45,320.62579423125
42.4525,322.445307660235
42.455,322.621880507656
42.4575,322.039777026651
42.46,322.539762637671
42.4625,322.450737362038
42.465,322.889061259439
42.4675,322.692273494561
42.47,322.338767391208
42.4725,322.798060871482
42.475,322.920064493106
42.4775,322.7870993953
42.48,322.380513841438
42.4825,323.106584935231
42.485,322.228670997051
42.4875,321.965755712241
42.49,322.38804582607
42.4925,322.768582293516
42.495,322.501308269221
42.4975,322.431121622514
42.5,322.308019152622
42.5025,322.126858077469
42.505,322.706198338855
42.5075,323.326370989078
42.51,326.92569380514
42.5125,342.430020028136
42.515,385.150746061152
42.5175,467.358669184006
42.52,568.182373664748
42.5225,647.376971269509
42.525,687.798778949874
42.5275,701.683015100951
42.53,704.719466900864
42.5325,705.356247331835
42.535,705.211231797737
42.5375,705.527967984813
42.54,705.45999296529
42.5425,705.332581524393
42.545,705.130774678103
42.5475,705.13734136293
42.55,705.380840526208
42.5525,705.153795200728
42.555,705.168138401658
42.5575,705.519418709282
42.56,705.287069518336
42.5625,705.366077194165
42.565,705.344863594955
42.5675,705.26521911118
42.57,705.129107223662
42.5725,705.207671431572
42.575,705.45984343992
42.5775,705.173638383832
42.58,705.258206365283
42.5825,705.171622590068
42.585,705.258257507238
42.5875,704.189454644212
42.59,697.707830384602
42.5925,669.626847680328
42.595,588.215591537016
42.5975,430.397920745285
42.6,244.838977538174
42.6025,119.248880336037
42.605,65.4069803976985
42.6075,49.2136644329984
42.61,45.3145266577407
42.6125,44.6605138779671
42.615,44.5062166885592
42.6175,44.5805055160911
42.62,44.4759698981181
42.6225,44.4661621241298
42.625,44.4809217443219
42.6275,44.6368745988111
42.63,44.6258006960699
42.6325,44.3839706047524
42.635,44.8768054093771
42.6375,44.6698577686359
42.64,44.6802389996506
42.6425,44.5043306538004
42.645,44.3811719735637
42.6475,44.4316007087608
42.65,44.7011713154776
42.6525,44.6540970316836
42.655,44.5603400048348
42.6575,44.7314172725094
42.66,44.6636808421914
42.6625,44.4524102940858
42.665,44.6618255469462
42.6675,45.6025974872734
42.67,50.8164663094374
42.6725,70.1179494334762
42.675,129.270670510378
42.6775,261.853142894497
42.68,446.428520985776
42.6825,597.017171518581
42.685,672.645750104266
42.6875,698.436523695452
42.69,704.206276368088
42.6925,705.126109640304
42.695,705.168584629887
42.6975,704.983296505798
42.7,705.416168407998
42.7025,705.237687419391
42.705,705.520881457035
42.7075,706.900060820301
42.71,713.757396694225
42.7125,735.469636086957
42.715,783.143616592893
42.7175,850.630458989135
42.72,911.815496861871
42.7225,947.763630727752
42.725,962.663309649924
42.7275,967.218343639281
42.73,968.231433882982
42.7325,968.388118459007
42.735,968.403110425103
42.7375,968.40457301509
42.74,968.404010627079
42.7425,968.391020377528
42.745,968.259905694886
42.7475,967.22228665257
42.75,961.458363201285
42.7525,936.726477192811
42.755,850.576257934537
42.7575,640.289355734683
42.76,353.581227202665
42.7625,153.262311415098
42.765,73.6833156418683
42.7675,50.767981261405
42.77,45.4281354091643
42.7725,44.656184170398
42.775,44.3603342620265
42.7775,44.6011169070663
42.78,44.5118608222819
42.7825,44.654114989233
42.785,44.3309535932332
42.7875,44.5745628560201
42.79,44.6883495389484
42.7925,44.6276197480386
42.795,44.7545789042595
42.7975,44.5088715800254
42.8,44.5603759033341
42.8025,44.7712201762301
42.805,44.4993667702969
42.8075,44.5581941862975
42.81,44.5410553890377
42.8125,44.5342814068977
42.815,44.5761728280599
42.8175,44.4249849748092
42.82,44.4409655553146
42.8225,44.5699000502094
42.825,44.7985498377338
42.8275,45.3919417423624
42.83,48.6049178166057
42.8325,60.0937198789798
42.835,89.7734242138181
42.8375,146.117330660124
42.84,218.333464851588
42.8425,277.368409545193
42.845,308.930685977361
42.8475,319.810588393968
42.85,322.103356475464
42.8525,322.725600366909
42.855,322.890050839331
42.8575,322.521631825105
42.86,322.31454743224
42.8625,322.735929970325
42.865,322.460061182661
42.8675,322.71008546554
42.87,322.236243851819
42.8725,322.437897722072
42.875,322.762312053654
42.8775,322.46408777859
42.88,322.909542129634
42.8825,322.670780284439
42.885,322.643242663311
42.8875,322.453214617833
42.89,323.079123357481
42.8925,322.824579920316
42.895,322.454363986551
42.8975,322.742137974829
42.9,323.076003417941
42.9025,322.791362272452
42.905,322.32116392804
42.9075,322.478185071578
42.91,323.010031932983
42.9125,322.292817571474
42.915,322.510907160987
42.9175,322.770479166218
42.92,322.222819503578
42.9225,322.935570227444
42.925,322.584329789894
42.9275,322.800439047792
42.93,322.477976739943
42.9325,322.845536474841
42.935,322.871060212588
42.9375,322.578765510891
42.94,322.635995641676
42.9425,322.964026298645
42.945,322.637776433616
42.9475,322.579040679715
42.95,323.047980389409
42.9525,322.540682669878
42.955,322.742151464737
42.9575,322.64725954971
42.96,322.61487188964
42.9625,322.056673036115
42.965,322.275862593683
42.9675,323.012299667799
42.97,322.988458080511
42.9725,322.699764994493
42.975,322.589415984525
42.9775,322.698483188826
42.98,323.331828565498
42.9825,322.833011010599
42.985,322.589636571766
42.9875,324.530727449622
42.99,335.31739540368
42.9925,373.675032667935
42.995,471.964397076161
42.9975,639.628200316596
43,811.832816404549
43.0025,915.018851133457
43.005,954.462478600662
43.0075,965.591559668736
43.01,968.00333342211
43.0125,968.362894755594
43.015,968.401847795845
43.0175,968.404594783973
43.02,968.404290388007
43.0225,968.396726758491
43.025,968.304292484921
43.0275,967.510946965408
43.03,962.686179595785
43.0325,940.503627096527
43.035,859.000661231041
43.0375,649.98478318959
43.04,355.250179427898
43.0425,150.590330885307
43.045,71.569432874353
43.0475,50.1438305332227
43.05,45.5497817249556
43.0525,44.485425986667
43.055,44.5634679626921
43.0575,44.7080345201864
43.06,44.4179425620837
43.0625,44.4919536469939
43.065,45.0119495676567
43.0675,46.1522032413334
43.07,54.6938558556026
43.0725,88.6032131015604
43.075,195.981651306285
43.0775,429.996202119912
43.08,712.414779931246
43.0825,885.802465497545
43.085,948.063338189352
43.0875,964.444607301296
43.09,967.839815202395
43.0925,968.349303783114
43.095,968.400898077608
43.0975,968.40457107873
43.1,968.404668085491
43.1025,968.403268527036
43.105,968.382079473491
43.1075,968.182900452614
43.11,966.917094786975
43.1125,961.292859234426
43.115,943.206638121995
43.1175,900.916799609627
43.12,834.034118356821
43.1225,767.532970251739
43.125,726.753769519595
43.1275,710.491116477613
43.13,706.10029699458
43.1325,705.607409181697
43.135,705.184652541096
43.1375,705.29367139362
43.14,705.346716795493
43.1425,705.47501326482
43.145,705.263068681309
43.1475,704.793736171408
43.15,701.214007113013
43.1525,685.862613913803
43.155,642.649040664495
43.1575,560.706946292123
43.16,459.667772160951
43.1625,379.849359180756
43.165,339.510024138605
43.1675,325.830045508611
43.17,323.330792921132
